project UUID;name;count;state
[6C8A7EDF-A21F-415F-A649-451EFAFE2DDD];[US, Ohio—Naturalization Records, 1818–1954 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/6C8A7EDF-A21F-415F-A649-451EFAFE2DDD/overview];20;READY_FOR_DELIVERY
[C3146690-ADEC-4072-B47F-F9A5CA90C822];[UK, England, Northumberland—Parish Registers, 1754–2012 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/C3146690-ADEC-4072-B47F-F9A5CA90C822/overview];20;READY_FOR_DELIVERY
[141A3C96-72A6-4AC1-8B81-4698C5E107BA];[US, Florida—World War I Navy Card Rosters, 1917–1920|https://www.familysearch.org/indexing/admin-new/#/projects/141A3C96-72A6-4AC1-8B81-4698C5E107BA/overview];1;READY_FOR_DELIVERY
[F9EDEC79-0327-4228-A8DF-034659AB3002];[Costa Rica—Registros Civiles, Nacimientos, 1888–1931 \[Parte C\]|https://www.familysearch.org/indexing/admin-new/#/projects/F9EDEC79-0327-4228-A8DF-034659AB3002/overview];20;ACTIVE
[2332E1FB-2409-4725-989B-BD380D3A37AF];[Brazil, São Paulo—Civil Registration, 1907-1995 \[Part BM\]|https://www.familysearch.org/indexing/admin-new/#/projects/2332E1FB-2409-4725-989B-BD380D3A37AF/overview];20;READY_FOR_DELIVERY
[0B5C9738-682E-4CCB-8609-970700D63038];[US, California, Lassen County—Burial Permits, 1931–1988|https://www.familysearch.org/indexing/admin-new/#/projects/0B5C9738-682E-4CCB-8609-970700D63038/overview];20;READY_FOR_DELIVERY
[3D9B83D9-A54B-4CA6-B4A8-B046E5B6D5EA];[Italia (Antenati Italiani), Avellino—Stato Civile, Nati, 1866–1947 \[Parte A\]|https://www.familysearch.org/indexing/admin-new/#/projects/3D9B83D9-A54B-4CA6-B4A8-B046E5B6D5EA/overview];1;READY_FOR_DELIVERY
[814B5F77-37C6-4AD0-A8B1-57446DB7BD7B];[Česká Republika, Třeboň—Matriky, 1884–1935 \[část C\]|https://www.familysearch.org/indexing/admin-new/#/projects/814B5F77-37C6-4AD0-A8B1-57446DB7BD7B/overview];15;ACTIVE
[002EE959-6000-42F5-9CD9-C3426523E30C];[US, Montana—World War II Draft Registration Cards, 1940–1945|https://www.familysearch.org/indexing/admin-new/#/projects/002EE959-6000-42F5-9CD9-C3426523E30C/overview];13;READY_FOR_DELIVERY
[C4EBDB25-C15E-449F-9E93-E4C33CC022EB];[US—World War I Draft Registration Cards, 1917–1918 \[Part G\]|https://www.familysearch.org/indexing/admin-new/#/projects/C4EBDB25-C15E-449F-9E93-E4C33CC022EB/overview];20;READY_FOR_DELIVERY
[10C539D8-5845-4C2D-8E7D-2A6EB4DA6691];[US (Quick Batch), Pennsylvania, Berks County, Reading—Charles Evans Cemetery Records, 1887–1979|https://www.familysearch.org/indexing/admin-new/#/projects/10C539D8-5845-4C2D-8E7D-2A6EB4DA6691/overview];20;READY_FOR_DELIVERY
[83FAA34F-B975-44C1-8132-24B7A5F727AC];[Argentina—Provincia de Buenos Aires, Registros Parroquiales, 1731–1939 \[Parte D\]|https://www.familysearch.org/indexing/admin-new/#/projects/83FAA34F-B975-44C1-8132-24B7A5F727AC/overview];20;READY_FOR_DELIVERY
[8BF6FDB3-AAD2-4B04-8DF7-EE99161F6797];[US, New York—U.S. District Court Naturalization Records, Southern District, 1824–1946 \[Part E\]|https://www.familysearch.org/indexing/admin-new/#/projects/8BF6FDB3-AAD2-4B04-8DF7-EE99161F6797/overview];20;READY_FOR_DELIVERY
[A56B3DC8-6460-4EBA-A134-3A70B77B6D10];[US, New York, Western Regions—Index to Land Records, Grantee's, 1630-1975 \[Part E\]|https://www.familysearch.org/indexing/admin-new/#/projects/A56B3DC8-6460-4EBA-A134-3A70B77B6D10/overview];5;ACTIVE
[E3F5DC7B-F077-4F28-BF62-2093EE8C35DC];[France, Toulouse—1830–1831 Census \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/E3F5DC7B-F077-4F28-BF62-2093EE8C35DC/overview];20;READY_FOR_DELIVERY
[196555DD-DE11-4576-B471-9BEA509008E7];[Deutschland, Baden, Kenzingen—Kirchenbuchduplikate, 1810–1869 \[Teil D\]|https://www.familysearch.org/indexing/admin-new/#/projects/196555DD-DE11-4576-B471-9BEA509008E7/overview];20;READY_FOR_DELIVERY
[42B78A49-C62F-4E56-A270-FD97286829CA];[Italia (Antenati Italiani), Udine—Nati, 1875–1900 \[Parte 2H\]|https://www.familysearch.org/indexing/admin-new/#/projects/42B78A49-C62F-4E56-A270-FD97286829CA/overview];6;READY_FOR_DELIVERY
[D0ACC7D4-8E28-4703-A822-CB378DABD490];[México, Sinaloa—Registro Civil, 1861–1929 \[Parte B\]|https://www.familysearch.org/indexing/admin-new/#/projects/D0ACC7D4-8E28-4703-A822-CB378DABD490/overview];20;READY_FOR_DELIVERY
[AAA0BEFF-667B-4E45-997D-A3D7735BA0E1];[US, South Carolina—World War I Draft Registration Cards, 1917–1918|https://www.familysearch.org/indexing/admin-new/#/projects/AAA0BEFF-667B-4E45-997D-A3D7735BA0E1/overview];20;READY_FOR_DELIVERY
[20B53411-F311-4DE2-9934-708B7633A07B];[Brazil, São Paulo—Civil Registration, 1907-1995 \[Part BI\]|https://www.familysearch.org/indexing/admin-new/#/projects/20B53411-F311-4DE2-9934-708B7633A07B/overview];20;READY_FOR_DELIVERY
[E5EEB6C8-DF35-4690-8D63-122A87B2FA22];[Peru, Junin—Civil Registration, Births, 1890–1999 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/E5EEB6C8-DF35-4690-8D63-122A87B2FA22/overview];20;READY_FOR_DELIVERY
[C4084CEF-8A80-4C33-A83A-578420ABC0A3];[Philippines—Marriage Records, 1945–1987 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/C4084CEF-8A80-4C33-A83A-578420ABC0A3/overview];20;ACTIVE
[FCEA42FD-EBA3-4B7C-8523-F1C00B7C518D];[Argentina, Corrientes—Civil Registration, 1880–1960 \[Part F\]|https://www.familysearch.org/indexing/admin-new/#/projects/FCEA42FD-EBA3-4B7C-8523-F1C00B7C518D/overview];20;ACTIVE
[D14412C8-CDC5-4C3E-917C-2871183252E7];[US, (Quick Batch) Pennsylvania, Philadelphia, Philadelphia—Birth Returns and Birth Index Cards, 1904–1915 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/D14412C8-CDC5-4C3E-917C-2871183252E7/overview];8;READY_FOR_DELIVERY
[6F1F0B35-3C6C-4EEA-B1E0-05987B127DDE];[Sverige, Örebro—Kyrkoböcker, 1800–1860 \[Del 10C\]|https://www.familysearch.org/indexing/admin-new/#/projects/6F1F0B35-3C6C-4EEA-B1E0-05987B127DDE/overview];20;READY_FOR_DELIVERY
[AE97BE2B-80E0-4E4D-9079-F9864A6726B8];[Italia (Antenati Italiani), Mantova—Morti, 1866–1903 \[Parte N\]|https://www.familysearch.org/indexing/admin-new/#/projects/AE97BE2B-80E0-4E4D-9079-F9864A6726B8/overview];1;READY_FOR_DELIVERY
[BFFE6618-937A-4E66-8D83-697698C7DE93];[US, Kansas State—1915 Census \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/BFFE6618-937A-4E66-8D83-697698C7DE93/overview];18;READY_FOR_DELIVERY
[E7BF92E2-6FE6-48AE-8084-644CBE6B58D9];[US, Utah—World War I Militia Lists, 1917–1918|https://www.familysearch.org/indexing/admin-new/#/projects/E7BF92E2-6FE6-48AE-8084-644CBE6B58D9/overview];1;READY_FOR_DELIVERY
[6FA7785F-2E5A-4F49-BDA2-006889DBCDCD];[US (Quick Batch), Illinois, Cook County—Marriages, 1921–1964 \[Part M\]|https://www.familysearch.org/indexing/admin-new/#/projects/6FA7785F-2E5A-4F49-BDA2-006889DBCDCD/overview];20;READY_FOR_DELIVERY
[47700494-5076-4222-B225-39438E59F6A1];[República Dominicana—Registro civil, Defunciones, 1838–1984 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/47700494-5076-4222-B225-39438E59F6A1/overview];20;ACTIVE
[DF2ECE28-E32F-4E03-859D-2C72945B606F];[US, South Carolina—County Marriage Licenses, 1911–1951|https://www.familysearch.org/indexing/admin-new/#/projects/DF2ECE28-E32F-4E03-859D-2C72945B606F/overview];4;ACTIVE
[E51130F0-5B3E-441C-B2A1-E424FEDDC9EA];[Perú, Amazonas—Registros Civiles, Defunciones, 1935–1999 \[Part 1E\]|https://www.familysearch.org/indexing/admin-new/#/projects/E51130F0-5B3E-441C-B2A1-E424FEDDC9EA/overview];3;READY_FOR_DELIVERY
[ED248402-6147-4D28-9D53-5E46D06C0F73];[Perú (Lote Rápido), Ancash—Registro Civil, 1888–2000 \[Part J\]|https://www.familysearch.org/indexing/admin-new/#/projects/ED248402-6147-4D28-9D53-5E46D06C0F73/overview];20;READY_FOR_DELIVERY
[D030E5E8-1E9C-4AAB-A975-8C26341AEEFB];[US, Georgia—Atlanta History Center, Vital Statistics Extracts from Atlanta, Deaths, 1887–1931|https://www.familysearch.org/indexing/admin-new/#/projects/D030E5E8-1E9C-4AAB-A975-8C26341AEEFB/overview];20;READY_FOR_DELIVERY
[49C76701-7EA6-4423-85B0-71246344306C];[Australia—Cemetery Inscriptions and Newspaper Clippings, 1802–2005 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/49C76701-7EA6-4423-85B0-71246344306C/overview];20;READY_FOR_DELIVERY
[0E3AF8F3-FBB5-4470-98CC-6FDA89010172];[Ireland—Civil Registration, Deaths, 1864–1870 \[Part F\]|https://www.familysearch.org/indexing/admin-new/#/projects/0E3AF8F3-FBB5-4470-98CC-6FDA89010172/overview];1;READY_FOR_DELIVERY
[93C1957A-1AA2-4ED9-BC86-BE33569DC944];[US, Missouri—State Archives, Pre-World War II Adjutant General Enlistment Contracts, 1900–1941 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/93C1957A-1AA2-4ED9-BC86-BE33569DC944/overview];4;ACTIVE
[0FD90114-2977-49D5-8152-97BD0B9706B9];[US, Iowa—Death Records, 1941–1951|https://www.familysearch.org/indexing/admin-new/#/projects/0FD90114-2977-49D5-8152-97BD0B9706B9/overview];20;READY_FOR_DELIVERY
[341B86E3-FED4-4977-BD5E-31DE5EE3A9AA];[Polynésie française—Registres d’état civil, Mariages, 1843–1999 \[Partie C\]|https://www.familysearch.org/indexing/admin-new/#/projects/341B86E3-FED4-4977-BD5E-31DE5EE3A9AA/overview];20;READY_FOR_DELIVERY
[00FD7BE6-B1B0-4AE4-9580-BFAA510770D0];[US, Iowa, Monroe County—Vital Records Card Index, Births and Marriages,  1900–2015|https://www.familysearch.org/indexing/admin-new/#/projects/00FD7BE6-B1B0-4AE4-9580-BFAA510770D0/overview];2;READY_FOR_DELIVERY
[22966503-8DF7-413C-8B33-D4C203D41C9F];[Chile—Cementerio General de Santiago, Registros de cementerios, 1929—2009 \[Parte M\]|https://www.familysearch.org/indexing/admin-new/#/projects/22966503-8DF7-413C-8B33-D4C203D41C9F/overview];20;READY_FOR_DELIVERY
[8B4E0918-91B5-4864-8B30-4E5DD4C5510E];[Philippines—National Offices, Civil Registration of Deaths, 1945–1987 \[Part G\]|https://www.familysearch.org/indexing/admin-new/#/projects/8B4E0918-91B5-4864-8B30-4E5DD4C5510E/overview];20;READY_FOR_DELIVERY
[2D5C4F3B-29E7-4D43-AB3E-2EBFAF8030C5];[US—Revolutionary War Rolls, 1775–1783 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/2D5C4F3B-29E7-4D43-AB3E-2EBFAF8030C5/overview];20;READY_FOR_DELIVERY
[AE034C04-1373-4014-AC14-3983765B9880];[Ecuador, Cuenca—Registros Parroquiales, 1786–1954 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/AE034C04-1373-4014-AC14-3983765B9880/overview];20;READY_FOR_DELIVERY
[1EDC51FB-614C-4D57-B476-C01E53DF94D6];[Perú, Diócesis de Huaraz—Registros Parroquiales, 1641–2016 \[Parte D\]|https://www.familysearch.org/indexing/admin-new/#/projects/1EDC51FB-614C-4D57-B476-C01E53DF94D6/overview];20;READY_FOR_DELIVERY
[B9855E5A-933D-4F18-8F5C-DE633C60E163];[US (Quick Batch), Maine, Kennebec County—Togus Cemetery Records|https://www.familysearch.org/indexing/admin-new/#/projects/B9855E5A-933D-4F18-8F5C-DE633C60E163/overview];20;READY_FOR_DELIVERY
[A7477752-A494-4AF3-9098-7DDD0CE65670];[Peru, Diocesis de Huacho—Parish Records, 1560–2016 \[Part H\]|https://www.familysearch.org/indexing/admin-new/#/projects/A7477752-A494-4AF3-9098-7DDD0CE65670/overview];20;ACTIVE
[11DF61E9-9771-4452-A0C6-196E2E751B9D];[US, Pennsylvania, Philadelphia, Philadelphia—Birth Returns and Birth Index Cards, 1904–1915 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/11DF61E9-9771-4452-A0C6-196E2E751B9D/overview];20;READY_FOR_DELIVERY
[5C9EF475-04BA-4949-89AA-476AEE5B5822];[Chile—Registros Civiles, 1885—1932 \[Parte L\]|https://www.familysearch.org/indexing/admin-new/#/projects/5C9EF475-04BA-4949-89AA-476AEE5B5822/overview];20;READY_FOR_DELIVERY
[118ACAB1-B4E3-4460-AEF4-DF45310CE002];[Philippines—Marriage Records, 1945–1987 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/118ACAB1-B4E3-4460-AEF4-DF45310CE002/overview];20;READY_FOR_DELIVERY
[941415A6-F9E5-4E98-BC9E-7320893A4CC9];[US (Quick Batch), New York—County Naturalization Records, 1792–1976 \[Part K\]|https://www.familysearch.org/indexing/admin-new/#/projects/941415A6-F9E5-4E98-BC9E-7320893A4CC9/overview];20;READY_FOR_DELIVERY
[DB41EE40-AB39-4B03-8916-EE1C320D3E24];[US (Quick Batch)—Veterans Administration Master Index, World War I, 1917–1940 \[Part I\]|https://www.familysearch.org/indexing/admin-new/#/projects/DB41EE40-AB39-4B03-8916-EE1C320D3E24/overview];20;READY_FOR_DELIVERY
[B59CB039-0F55-404F-85EE-37C95A1BBB8B];[US, New York—U.S. District Court Naturalization Records, Southern District, 1824–1946 \[Part M\]|https://www.familysearch.org/indexing/admin-new/#/projects/B59CB039-0F55-404F-85EE-37C95A1BBB8B/overview];20;READY_FOR_DELIVERY
[365B6EFA-BB86-4737-B301-E51BF400F2C0];[US, California, San Francisco—Registers of Chinese Laborers Returning to the United States, 1882–1888 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/365B6EFA-BB86-4737-B301-E51BF400F2C0/overview];15;READY_FOR_DELIVERY
[2654DD2E-4642-4378-8B53-B72CD217BA6A];[US, Tennessee, Shelby County, Memphis—Death Records, 1848–1913 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/2654DD2E-4642-4378-8B53-B72CD217BA6A/overview];1;READY_FOR_DELIVERY
[A3D6A4FE-FB38-4E1D-A0C0-A67AD2FF46BF];[Perú, Cusco—Registros Civiles, 1888–1995 \[Parte C\]|https://www.familysearch.org/indexing/admin-new/#/projects/A3D6A4FE-FB38-4E1D-A0C0-A67AD2FF46BF/overview];7;READY_FOR_DELIVERY
[BAA64759-D64D-4722-880E-7213DE4B34C1];[US, Oklahoma—School Records, 1895–1960 \[Part G\]|https://www.familysearch.org/indexing/admin-new/#/projects/BAA64759-D64D-4722-880E-7213DE4B34C1/overview];20;READY_FOR_DELIVERY
[648E3DC5-9E93-470E-A5E3-F9E1E3B96EAE];[US, New York, Westchester—Index to Land Records, Grantee's, 1630-1975 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/648E3DC5-9E93-470E-A5E3-F9E1E3B96EAE/overview];20;READY_FOR_DELIVERY
[EBB5120C-D9B2-494E-90A6-2EAE27C6F327];[Brasil, São Paulo—Registro Civil, 1907–1995 \[Parte AD\]|https://www.familysearch.org/indexing/admin-new/#/projects/EBB5120C-D9B2-494E-90A6-2EAE27C6F327/overview];20;READY_FOR_DELIVERY
[079B078C-0357-4D7F-ADEE-5E1D41C8B0F4];[US, Massachusetts—Town and Vital Records, Marriages, 1635–1920 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/079B078C-0357-4D7F-ADEE-5E1D41C8B0F4/overview];20;READY_FOR_DELIVERY
[65FFEC3A-6FA4-41EF-B5BC-1AB2654A31FF];[Italia (Antenati Italiani), Benevento—Nati, 1810–1942 \[Parte M\]|https://www.familysearch.org/indexing/admin-new/#/projects/65FFEC3A-6FA4-41EF-B5BC-1AB2654A31FF/overview];3;READY_FOR_DELIVERY
[9A2DA742-1ABC-4C44-9C9B-466B9B99D10C];[Perú, Lima—Registro Civil, 1917–1995 \[Parte I\]|https://www.familysearch.org/indexing/admin-new/#/projects/9A2DA742-1ABC-4C44-9C9B-466B9B99D10C/overview];20;READY_FOR_DELIVERY
[CCF10F29-2C0B-40A5-9979-A264EDB86E3E];[Australia, Victoria—Wills and Probates, 1865–1925 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/CCF10F29-2C0B-40A5-9979-A264EDB86E3E/overview];5;ACTIVE
[018D2857-5F20-4280-8910-6A48C35D45DD];[US, New York—County Naturalization Records, 1792–1976 \[Part J\]|https://www.familysearch.org/indexing/admin-new/#/projects/018D2857-5F20-4280-8910-6A48C35D45DD/overview];20;READY_FOR_DELIVERY
[44EE09EC-A34E-4FA6-8F18-2AD6D9AA650E];[US, Iowa—Death Records, 1904–1920 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/44EE09EC-A34E-4FA6-8F18-2AD6D9AA650E/overview];20;READY_FOR_DELIVERY
[9EB3ABC6-E174-4282-986E-2E9BEB2A8F21];[Guatemala (Lote rápido)—Registro Civil, 1800–1950 \[Parte D\]|https://www.familysearch.org/indexing/admin-new/#/projects/9EB3ABC6-E174-4282-986E-2E9BEB2A8F21/overview];20;ACTIVE
[0FF7406C-1E16-4E33-AC27-B97FA3190076];[Portugal, Porto—Catholic Church Records, 1535–1949 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/0FF7406C-1E16-4E33-AC27-B97FA3190076/overview];20;ACTIVE
[FDDA44D8-45D8-4207-AFC2-8C2EFBFF6D28];[US, North Dakota—Alien Arrivals, 1915–1921|https://www.familysearch.org/indexing/admin-new/#/projects/FDDA44D8-45D8-4207-AFC2-8C2EFBFF6D28/overview];12;ACTIVE
[206326A1-5F23-461B-AEA6-BEE84E5F20CF];[US, New York—Index to Land Records, Grantors, 1630-1975 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/206326A1-5F23-461B-AEA6-BEE84E5F20CF/overview];20;ACTIVE
[6AB67C66-58BB-4575-819C-A3AB72169D35];[UK, England, Yorkshire—Marriage Bonds and Allegations, 1613–1887|https://www.familysearch.org/indexing/admin-new/#/projects/6AB67C66-58BB-4575-819C-A3AB72169D35/overview];20;ACTIVE
[1234CCE2-A83A-416A-88A8-1D98B05C3F24];[UK, England, Lincolnshire—Parish Registers, 1538–1990 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/1234CCE2-A83A-416A-88A8-1D98B05C3F24/overview];20;READY_FOR_DELIVERY
[A970E8E8-0E0F-42F5-8AF1-BAA0BE6D69DD];[US, Michigan—Civil War Grave Registration, Burial Records, 1861–1930 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/A970E8E8-0E0F-42F5-8AF1-BAA0BE6D69DD/overview];2;READY_FOR_DELIVERY
[72506472-0431-4B0F-9152-F45B9A9A4FC6];[US, Michigan—Census of World War I Veterans, 1917–1919|https://www.familysearch.org/indexing/admin-new/#/projects/72506472-0431-4B0F-9152-F45B9A9A4FC6/overview];20;READY_FOR_DELIVERY
[3EC1B3A3-EB1B-471A-9A6D-F018CF082297];[US, New York—County Naturalization Records, 1792–1976 \[Part I\]|https://www.familysearch.org/indexing/admin-new/#/projects/3EC1B3A3-EB1B-471A-9A6D-F018CF082297/overview];20;READY_FOR_DELIVERY
[2F8DDF7A-9E04-4097-8039-F750F4A942F3];[US, Wisconsin—Birth Records, 1981–1993 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/2F8DDF7A-9E04-4097-8039-F750F4A942F3/overview];20;READY_FOR_DELIVERY
[614DBDEB-9851-45A0-AEAB-40C10E6B4DCE];[US (Quick Batch), Georgia—Confederate Pension Rolls, Index Cards, 1879–1920|https://www.familysearch.org/indexing/admin-new/#/projects/614DBDEB-9851-45A0-AEAB-40C10E6B4DCE/overview];20;READY_FOR_DELIVERY
[13EB05E5-D7DC-48E6-98F7-B4A5F7BC7D94];[US, Ohio, Cincinnati—Vine Street Hill Index of Burials, 1851–1986|https://www.familysearch.org/indexing/admin-new/#/projects/13EB05E5-D7DC-48E6-98F7-B4A5F7BC7D94/overview];10;ACTIVE
[08CCF49F-BF62-4D92-8352-C1FDF51524DF];[US, Kentucky, Jefferson County, Louisville—Children's Home Records, 1866–1938|https://www.familysearch.org/indexing/admin-new/#/projects/08CCF49F-BF62-4D92-8352-C1FDF51524DF/overview];2;READY_FOR_DELIVERY
[C9359EE7-2F93-491E-89D9-A9EFD7AE21F8];[Italia (Antenati Italiani), Benevento—Matrimoni, 1810–1942 \[Parte F\]|https://www.familysearch.org/indexing/admin-new/#/projects/C9359EE7-2F93-491E-89D9-A9EFD7AE21F8/overview];1;READY_FOR_DELIVERY
[2F4B50BC-52BB-49C4-A00C-1513A8B57E46];[Perú, Lima—Registros Civiles, 1917–1995 \[Parte O\]|https://www.familysearch.org/indexing/admin-new/#/projects/2F4B50BC-52BB-49C4-A00C-1513A8B57E46/overview];1;READY_FOR_DELIVERY
[407B9BB6-CEC6-47A9-B8CE-E6FBB84E0FD5];[UK, Wales—National Library of Wales Marriage Bonds, 1600–1754 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/407B9BB6-CEC6-47A9-B8CE-E6FBB84E0FD5/overview];20;READY_FOR_DELIVERY
[C80BBAC0-D833-43D3-806D-9D0A57C094A5];[Perú (Lote Rápido), Ancash—Registro Civil, 1888–2000 \[Part L\]|https://www.familysearch.org/indexing/admin-new/#/projects/C80BBAC0-D833-43D3-806D-9D0A57C094A5/overview];20;READY_FOR_DELIVERY
[F522475B-FD56-497C-8D15-F8E5B85955FD];[Italia (Antenati Italiani), Chieti—Morti, 1875–1930 \[Parte H\]|https://www.familysearch.org/indexing/admin-new/#/projects/F522475B-FD56-497C-8D15-F8E5B85955FD/overview];2;READY_FOR_DELIVERY
[8CE9AF1F-541E-45EE-B659-C3E6CC0E96AC];[US, Michigan—Mortality Schedules, 1850–1880|https://www.familysearch.org/indexing/admin-new/#/projects/8CE9AF1F-541E-45EE-B659-C3E6CC0E96AC/overview];20;READY_FOR_DELIVERY
[EB663007-5FE1-4DD4-878F-1829B3E08D3A];[Chile—Registros de cementerios, 1880–2015 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/EB663007-5FE1-4DD4-878F-1829B3E08D3A/overview];20;READY_FOR_DELIVERY
[D718B674-E7BA-48DD-B755-BF89A9E519E1];[Italia (Antenati Italiani), Napoli, Avvocata—Stato Civile, 1809–1845|https://www.familysearch.org/indexing/admin-new/#/projects/D718B674-E7BA-48DD-B755-BF89A9E519E1/overview];10;READY_FOR_DELIVERY
[4F331CB6-1AF4-4190-B198-977BF6B870FB];[Guatemala (Quick Batch)—Civil Registration, 1800–1900 \[Part G\]|https://www.familysearch.org/indexing/admin-new/#/projects/4F331CB6-1AF4-4190-B198-977BF6B870FB/overview];1;ACTIVE
[B97869D3-3399-4D8F-91C5-D7E0420BE03B];[Sverige, Örebro—Kyrkoböcker, 1650–1860 \[Del 10D\]|https://www.familysearch.org/indexing/admin-new/#/projects/B97869D3-3399-4D8F-91C5-D7E0420BE03B/overview];6;ACTIVE
[E5BFE96C-CBCA-4775-9527-65B1C20E0E7D];[US, Montana, Rosebud County—Birth and Death Records, 1882–2011|https://www.familysearch.org/indexing/admin-new/#/projects/E5BFE96C-CBCA-4775-9527-65B1C20E0E7D/overview];8;READY_FOR_DELIVERY
[D3E00FAB-C7D5-4AA3-8035-7ED831B9622A];[Deutschland, Preußen, Sachsen—Volkszählungen, 1770–1934 \[Teil A\]|https://www.familysearch.org/indexing/admin-new/#/projects/D3E00FAB-C7D5-4AA3-8035-7ED831B9622A/overview];20;ACTIVE
[38DA90F3-0772-4728-B16B-90E410B414D1];[US, Georgia—Marriage Records, 1750–1990 \[Part F\]|https://www.familysearch.org/indexing/admin-new/#/projects/38DA90F3-0772-4728-B16B-90E410B414D1/overview];3;READY_FOR_DELIVERY
[AF218CFC-8CAD-41CE-837A-930541D052A9];[Brasil, Rio de Janeiro—Registro Civil, Óbitos, 1900–2012|https://www.familysearch.org/indexing/admin-new/#/projects/AF218CFC-8CAD-41CE-837A-930541D052A9/overview];20;READY_FOR_DELIVERY
[5112CC09-ED1A-44D0-AABE-1802FD56B7D6];[US, Indiana—World War II Draft Registration Cards, 1940–1945|https://www.familysearch.org/indexing/admin-new/#/projects/5112CC09-ED1A-44D0-AABE-1802FD56B7D6/overview];1;READY_FOR_DELIVERY
[57C3AD78-BEA8-488A-9186-E0855E684685];[US, West Virginia—World War I Draft Registration Cards, 1917–1918 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/57C3AD78-BEA8-488A-9186-E0855E684685/overview];13;READY_FOR_DELIVERY
[223070EB-F391-4C7D-8D33-66056E4E26E8];[Brasil, São Paulo—Registro Civil, 1907–1995 \[Parte AF\]|https://www.familysearch.org/indexing/admin-new/#/projects/223070EB-F391-4C7D-8D33-66056E4E26E8/overview];20;READY_FOR_DELIVERY
[03F00D87-23A9-43BE-A62E-70C9EAB66BA4];[Nicaragua—Registro Civil, Nacimientos, 1879–2012 \[Parte G\]|https://www.familysearch.org/indexing/admin-new/#/projects/03F00D87-23A9-43BE-A62E-70C9EAB66BA4/overview];20;READY_FOR_DELIVERY
[0843B0BD-FFFA-4548-98F3-2D835D46A65F];[UK, Wales—Church Registers, 1754–2001 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/0843B0BD-FFFA-4548-98F3-2D835D46A65F/overview];9;READY_FOR_DELIVERY
[90984573-B56B-4014-8B87-0006004507E5];[Perú, La Libertad—Registro Civil, 1903–1997 \[Parte AB\]|https://www.familysearch.org/indexing/admin-new/#/projects/90984573-B56B-4014-8B87-0006004507E5/overview];20;READY_FOR_DELIVERY
[8059A06F-2F57-459D-9351-1A2B27D083E6];[Österreich, Wien—Jüdisches Register von Geburten, Trauungen und Sterbefällen, 1784–1940 \[Teil B\]|https://www.familysearch.org/indexing/admin-new/#/projects/8059A06F-2F57-459D-9351-1A2B27D083E6/overview];20;ACTIVE
[3B319179-61D0-4732-AB13-D9418AD144D5];[US, Wisconsin—Reprocessed Birth Records, 1948–1977|https://www.familysearch.org/indexing/admin-new/#/projects/3B319179-61D0-4732-AB13-D9418AD144D5/overview];20;READY_FOR_DELIVERY
[AAC54CCE-EA18-4419-8EF9-F3C3EC19421A];[Luxembourg—Registres d'état civil, 1796-1923 \[Partie E\]|https://www.familysearch.org/indexing/admin-new/#/projects/AAC54CCE-EA18-4419-8EF9-F3C3EC19421A/overview];20;READY_FOR_DELIVERY
[85232517-5C21-441E-AF1B-3DABAE40C228];[Peru, Huanuco—Civil Registration, 1888–1998 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/85232517-5C21-441E-AF1B-3DABAE40C228/overview];2;ACTIVE
[85C70ABB-C0F4-429A-86A3-383B871D7BFF];[Perú, Junín—Registros Civiles, Matrimonios, 1890–1999 \[Parte C\]|https://www.familysearch.org/indexing/admin-new/#/projects/85C70ABB-C0F4-429A-86A3-383B871D7BFF/overview];20;READY_FOR_DELIVERY
