Traveler ID;dgs;imageset;Rosetta Project;Rosetta State;IDX Project;Project State;Projects with no Imageset workflow
19-1416;007726698;[F6C84AD1-4D14-43DB-9572-992A35C9C28E|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/manage/F6C84AD1-4D14-43DB-9572-992A35C9C28E/batches/list];;;[US, California, San Francisco—Passenger Lists, 1893–1934|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/overview];READY_FOR_DELIVERY;
19-1416;007726699;[A589D0D8-C8EC-4E24-98E4-BAAF49B20C66|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/manage/A589D0D8-C8EC-4E24-98E4-BAAF49B20C66/batches/list];;;[US, California, San Francisco—Passenger Lists, 1893–1934|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/overview];READY_FOR_DELIVERY;
19-1416;007726700;[DFE06D35-19DB-44B2-8291-F4D7B5E0A681|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/manage/DFE06D35-19DB-44B2-8291-F4D7B5E0A681/batches/list];;;[US, California, San Francisco—Passenger Lists, 1893–1934|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/overview];READY_FOR_DELIVERY;
19-1416;007726701;[28EBB7AA-EB0C-4FB9-A07E-21F5D147F93E|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/manage/28EBB7AA-EB0C-4FB9-A07E-21F5D147F93E/batches/list];;;[US, California, San Francisco—Passenger Lists, 1893–1934|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/overview];READY_FOR_DELIVERY;
19-1416;007726702;[FF65F45F-24C6-4EC3-820A-55DDA7DA22A7|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/manage/FF65F45F-24C6-4EC3-820A-55DDA7DA22A7/batches/list];;;[US, California, San Francisco—Passenger Lists, 1893–1934|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/overview];READY_FOR_DELIVERY;
19-1416;007726703;[22111B2F-F21A-4808-B0E4-26D5F16A66B3|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/manage/22111B2F-F21A-4808-B0E4-26D5F16A66B3/batches/list];;;[US, California, San Francisco—Passenger Lists, 1893–1934|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/overview];READY_FOR_DELIVERY;
19-1416;007726704;[A76246A8-7AE8-4DB2-B4EC-A520C96EA1B0|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/manage/A76246A8-7AE8-4DB2-B4EC-A520C96EA1B0/batches/list];;;[US, California, San Francisco—Passenger Lists, 1893–1934|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/overview];READY_FOR_DELIVERY;
19-1416;007726705;[8F35D968-52D2-430E-9027-69B265CE715B|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/manage/8F35D968-52D2-430E-9027-69B265CE715B/batches/list];;;[US, California, San Francisco—Passenger Lists, 1893–1934|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/overview];READY_FOR_DELIVERY;
19-1416;007726706;[90DA9D2B-D2EE-4287-A6E9-4499B7436A42|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/manage/90DA9D2B-D2EE-4287-A6E9-4499B7436A42/batches/list];;;[US, California, San Francisco—Passenger Lists, 1893–1934|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/overview];READY_FOR_DELIVERY;
19-1416;007726707;[EFA7CAFD-4E44-411F-95A2-E480577584C3|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/manage/EFA7CAFD-4E44-411F-95A2-E480577584C3/batches/list];;;[US, California, San Francisco—Passenger Lists, 1893–1934|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/overview];READY_FOR_DELIVERY;
19-1416;007726708;[41A8AA26-C23A-4BDA-84A2-FFF0D59520D0|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/manage/41A8AA26-C23A-4BDA-84A2-FFF0D59520D0/batches/list];;;[US, California, San Francisco—Passenger Lists, 1893–1934|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/overview];READY_FOR_DELIVERY;
19-1416;007726709;[BFA3B305-D308-4B1B-A46F-37F94D313082|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/manage/BFA3B305-D308-4B1B-A46F-37F94D313082/batches/list];;;[US, California, San Francisco—Passenger Lists, 1893–1934|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/overview];READY_FOR_DELIVERY;
19-1416;007726710;[7A7D198C-E833-4853-AAA4-979D1B2109F8|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/manage/7A7D198C-E833-4853-AAA4-979D1B2109F8/batches/list];;;[US, California, San Francisco—Passenger Lists, 1893–1934|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/overview];READY_FOR_DELIVERY;
19-1416;007726711;[CA78BB28-FB2C-468C-AD38-8027FC8849E1|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/manage/CA78BB28-FB2C-468C-AD38-8027FC8849E1/batches/list];;;[US, California, San Francisco—Passenger Lists, 1893–1934|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/overview];READY_FOR_DELIVERY;
19-1416;007726712;[3AE15B58-7A19-41E1-90DD-6ECFED6A7DE2|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/manage/3AE15B58-7A19-41E1-90DD-6ECFED6A7DE2/batches/list];;;[US, California, San Francisco—Passenger Lists, 1893–1934|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/overview];READY_FOR_DELIVERY;
19-1416;007726713;[36C4CF9D-55BA-485B-86DA-F908A8FD0B8B|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/manage/36C4CF9D-55BA-485B-86DA-F908A8FD0B8B/batches/list];;;[US, California, San Francisco—Passenger Lists, 1893–1934|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/overview];READY_FOR_DELIVERY;
19-1416;007726714;[EAFCDF9B-8754-4620-BFAE-D322E9CD3385|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/manage/EAFCDF9B-8754-4620-BFAE-D322E9CD3385/batches/list];;;[US, California, San Francisco—Passenger Lists, 1893–1934|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/overview];READY_FOR_DELIVERY;
19-1416;007726715;[BC34CB50-C13C-4C0E-A9D5-C904E7600AD0|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/manage/BC34CB50-C13C-4C0E-A9D5-C904E7600AD0/batches/list];;;[US, California, San Francisco—Passenger Lists, 1893–1934|https://www.familysearch.org/indexing/admin-new/#/projects/CFA394A8-F663-4DD0-AB46-95D10CBEA450/overview];READY_FOR_DELIVERY;
